年月日,開盤價,最高價,最低價,收盤價,成交量,成交值,報酬率,週轉率,流通在外股數,市值,最後揭示買價,最後揭示賣價,報酬率-Ln,市值比重,成交值比重,成交筆數(筆),本益比-TSE,本益比-TEJ,股價淨值比-TSE,股價淨值比-TEJ,股價營收比-TEJ
2008/10/02,"5,764.48","5,840.09","5,672.39","5,703.72","3,056,213","67,605,886",-1.046,0.4031,"568,049,653","14,516,882",-,-,-1.0515,100,100,"694,773",-,10.15,-,1.37,0.89
2008/10/03,"5,611.51","5,747.73","5,558.35","5,742.23","3,229,564","68,347,201",0.6752,0.3874,"569,517,465","14,636,627",-,-,0.6729,100,100,"688,533",-,10.23,-,1.38,0.89
2008/10/06,"5,566.56","5,590.52","5,505.70","5,505.70","2,963,806","60,835,707",-4.1191,0.3702,"570,120,625","14,049,838",-,-,-4.2064,100,100,"654,414",-,9.82,-,1.32,0.86
2008/10/07,"5,352.90","5,539.31","5,352.08","5,524.66","3,027,095","59,716,345",0.3444,0.3792,"570,120,625","14,098,003",-,-,0.3438,100,100,"679,602",-,9.85,-,1.33,0.86
2008/10/08,"5,374.27","5,411.72","5,206.40","5,206.40","3,240,422","67,464,304",-5.7607,0.439,"570,192,096","13,285,471",-,-,-5.9333,100,100,"748,721",-,9.29,-,1.25,0.81
2008/10/09,"5,183.43","5,295.05","5,130.71","5,130.71","3,859,907","75,877,375",-1.4538,0.5336,"569,849,263","13,088,127",-,-,-1.4645,100,100,"833,745",-,9.16,-,1.23,0.8
2008/10/13,"4,996.06","5,025.73","4,971.36","5,020.44","2,333,223","46,546,301",-2.1492,0.3028,"569,728,359","12,805,813",-,-,-2.1726,100,100,"412,414",-,8.96,-,1.21,0.78
2008/10/14,"5,321.25","5,321.25","5,277.30","5,291.56","3,279,033","68,167,414",5.4003,0.4504,"569,751,232","13,497,215",-,-,5.2596,100,100,"580,325",-,9.44,-,1.27,0.82
2008/10/15,"5,225.05","5,246.26","5,178.68","5,246.26","2,760,731","54,410,089",-0.8561,0.3632,"569,733,232","13,380,914",-,-,-0.8598,100,100,"575,519",-,9.36,-,1.26,0.82
2008/10/16,"5,069.07","5,085.97","5,069.07","5,075.97","1,771,119","29,996,532",-3.2459,0.234,"569,838,195","12,946,870",-,-,-3.2998,100,100,"323,276",-,9.06,-,1.22,0.79
2008/10/17,"4,993.79","5,024.43","4,924.73","4,960.40","3,129,215","55,993,534",-2.2768,0.4155,"571,888,782","12,652,838",-,-,-2.3031,100,100,"616,165",-,8.85,-,1.19,0.77
2008/10/20,"4,845.31","4,931.84","4,805.68","4,931.84","2,225,651","41,771,687",-0.5758,0.2913,"571,876,782","12,579,337",-,-,-0.5774,100,100,"455,472",-,8.8,-,1.18,0.77
2008/10/21,"4,988.85","5,045.45","4,890.32","4,942.72","3,577,381","68,284,246",0.2206,0.51,"571,992,893","12,607,716",-,-,0.2204,100,100,"790,206",-,8.82,-,1.19,0.77
2008/10/22,"4,843.71","4,955.61","4,839.17","4,862.59","2,615,468","47,362,697",-1.6212,0.3633,"571,992,893","12,402,888",-,-,-1.6345,100,100,"588,266",-,8.67,-,1.17,0.76
2008/10/23,"4,706.13","4,730.51","4,706.13","4,730.51","1,753,282","26,357,844",-2.7162,0.2012,"571,604,124","12,046,589",-,-,-2.7538,100,100,"310,612",-,8.43,-,1.14,0.74
2008/10/24,"4,599.13","4,603.56","4,579.62","4,579.62","1,726,544","26,621,681",-3.1897,0.2046,"571,516,785","11,661,905",-,-,-3.2417,100,100,"298,366",-,8.16,-,1.1,0.71
2008/10/27,"4,301.33","4,391.95","4,301.33","4,366.87","2,219,710","36,375,529",-4.6456,0.3098,"571,518,907","11,120,503",-,-,-4.757,100,100,"443,134",-,7.79,-,1.05,0.68
2008/10/28,"4,160.53","4,425.90","4,110.09","4,399.97","4,376,063","72,781,180",0.758,0.6293,"571,518,907","11,204,827",-,-,0.7551,100,100,"860,673",-,7.85,-,1.06,0.68
2008/10/29,"4,622.55","4,622.55","4,395.61","4,406.52","4,598,277","81,949,062",0.1489,0.6724,"571,388,826","11,221,138",-,-,0.1488,100,100,"918,001",-,7.86,-,1.06,0.69
2008/10/30,"4,448.51","4,684.11","4,448.51","4,683.64","4,076,785","68,363,637",6.2889,0.5763,"571,067,271","11,925,870",-,-,6.099,100,100,"777,813",-,8.35,-,1.13,0.73
2008/10/31,"4,707.75","4,911.80","4,659.67","4,870.66","4,790,628","88,240,665",3.993,0.6976,"571,150,913","12,403,851",-,-,3.9154,100,100,"951,686",-,8.69,-,1.17,0.76
2008/11/03,"4,925.74","5,010.57","4,836.51","4,995.06","4,452,920","80,775,107",2.5541,0.6556,"570,935,913","12,720,195",-,-,2.522,100,100,"871,678",-,8.91,-,1.2,0.78
2008/11/04,"4,991.25","5,015.12","4,876.00","4,992.63","4,144,407","74,747,900",-0.0486,0.602,"570,955,564","12,714,196",-,-,-0.0487,100,100,"905,313",-,8.91,-,1.2,0.78
2008/11/05,"5,077.01","5,095.98","4,965.40","4,978.26","4,541,598","84,375,050",-0.2878,0.6555,"569,891,446","12,675,486",-,-,-0.2882,100,100,"980,982",-,8.86,-,1.2,0.78
2008/11/06,"4,699.09","4,741.14","4,688.11","4,694.12","3,439,105","57,557,517",-5.7076,0.4739,"569,891,446","11,952,261",-,-,-5.877,100,100,"704,483",-,8.36,-,1.13,0.73
2008/11/07,"4,468.08","4,777.23","4,468.08","4,742.33","3,846,322","69,161,061",1.027,0.5321,"569,649,791","12,075,177",-,-,1.0218,100,100,"846,706",-,8.44,-,1.14,0.74
2008/11/10,"4,711.61","4,772.32","4,657.47","4,740.27","3,253,249","57,658,746",-0.0434,0.4536,"569,696,872","12,071,875",-,-,-0.0434,100,100,"761,208",-,8.44,-,1.14,0.74
2008/11/11,"4,652.63","4,706.18","4,593.86","4,638.57","3,294,300","55,722,286",-2.1454,0.4503,"569,677,958","11,813,122",-,-,-2.1688,100,100,"747,312",-,8.26,-,1.12,0.72
2008/11/12,"4,587.20","4,673.33","4,545.86","4,615.57","2,704,627","47,287,461",-0.4958,0.3467,"569,773,761","11,752,877",-,-,-0.4971,100,100,"643,214",-,8.22,-,1.11,0.72
2008/11/13,"4,425.25","4,438.82","4,374.64","4,437.83","3,271,719","49,539,295",-3.8509,0.3862,"569,773,761","11,301,231",-,-,-3.927,100,100,"630,296",-,7.91,-,1.07,0.69
2008/11/14,"4,537.43","4,541.35","4,422.75","4,452.70","3,171,088","51,680,953",0.3351,0.4232,"569,773,761","11,339,176",-,-,0.3345,100,100,"726,636",-,7.93,-,1.07,0.69
2008/11/17,"4,362.53","4,475.93","4,362.53","4,439.80","2,786,190","44,121,033",-0.2897,0.3717,"569,773,761","11,306,625",-,-,-0.2901,100,100,"641,694",-,7.91,-,1.07,0.69
2008/11/18,"4,366.34","4,376.28","4,265.05","4,305.18","3,213,352","49,471,593",-3.0321,0.4383,"569,773,761","10,963,592",-,-,-3.079,100,100,"694,708",-,7.67,-,1.04,0.67
2008/11/19,"4,266.00","4,320.85","4,226.49","4,284.09","3,105,323","49,343,450",-0.4899,0.4277,"569,285,092","10,897,652",-,-,-0.4911,100,100,"739,442",-,7.63,-,1.03,0.67
2008/11/20,"4,120.51","4,191.37","4,089.93","4,089.93","3,222,653","45,745,592",-4.5321,0.4059,"569,263,846","10,403,301",-,-,-4.638,100,100,"675,068",-,7.28,-,0.98,0.64
2008/11/21,"3,962.69","4,194.71","3,955.43","4,171.10","3,350,629","52,251,062",1.9846,0.4664,"568,962,378","10,604,384",-,-,1.9652,100,100,"751,544",-,7.43,-,1,0.65
2008/11/24,"4,158.76","4,172.49","4,081.66","4,160.54","2,869,125","46,376,966",-0.2532,0.3889,"568,957,946","10,578,068",-,-,-0.2535,100,100,"666,181",-,7.41,-,1,0.65
2008/11/25,"4,280.43","4,323.94","4,220.97","4,266.49","3,644,395","57,536,182",2.5465,0.5337,"568,929,370","10,846,393",-,-,2.5147,100,100,"805,173",-,7.59,-,1.03,0.67
2008/11/26,"4,265.65","4,315.08","4,244.05","4,271.80","2,981,295","45,341,285",0.1245,0.4169,"568,990,500","10,861,223",-,-,0.1244,100,100,"662,422",-,7.6,-,1.03,0.67
2008/11/27,"4,348.49","4,472.07","4,348.49","4,453.75","3,919,722","62,611,108",4.2593,0.5379,"568,737,562","11,320,982",-,-,4.1711,100,100,"796,429",-,7.92,-,1.07,0.69
2008/11/28,"4,444.37","4,476.33","4,419.03","4,460.49","3,758,875","58,171,032",0.1513,0.5301,"568,743,754","11,338,371",-,-,0.1512,100,100,"821,877",-,7.93,-,1.07,0.69
2008/12/01,"4,436.12","4,567.76","4,418.24","4,518.43","4,218,378","67,472,606",1.299,0.5976,"569,784,871","11,492,607",-,-,1.2906,100,100,"885,231",-,9.36,-,1.07,0.7
2008/12/02,"4,310.50","4,356.98","4,292.08","4,356.98","3,578,736","54,387,141",-3.5731,0.5094,"569,784,871","11,083,081",-,-,-3.6385,100,100,"754,093",-,9.02,-,1.03,0.67
2008/12/03,"4,346.05","4,379.25","4,289.13","4,307.26","4,035,294","60,155,145",-1.1412,0.5554,"569,782,871","10,957,387",-,-,-1.1477,100,100,"870,953",-,8.93,-,1.02,0.67
2008/12/04,"4,347.66","4,347.66","4,209.91","4,254.96","3,758,427","53,985,700",-1.2142,0.489,"569,782,871","10,824,178",-,-,-1.2217,100,100,"781,826",-,8.82,-,1.01,0.66
2008/12/05,"4,213.07","4,261.32","4,190.02","4,225.07","2,818,217","40,921,314",-0.7025,0.3477,"569,772,871","10,747,833",-,-,-0.705,100,100,"611,864",-,8.76,-,1,0.65
2008/12/08,"4,278.61","4,424.09","4,278.61","4,418.33","3,780,767","64,474,012",4.5741,0.5182,"569,759,713","11,239,469",-,-,4.4726,100,100,"797,625",-,9.16,-,1.05,0.68
2008/12/09,"4,479.14","4,524.38","4,456.44","4,472.66","4,574,214","83,264,293",1.2297,0.6747,"569,749,713","11,377,106",-,-,1.2222,100,100,"1,003,529",-,9.27,-,1.06,0.69
2008/12/10,"4,470.73","4,658.87","4,470.73","4,658.87","5,138,625","92,948,148",4.1633,0.7612,"569,726,413","11,849,923",-,-,4.079,100,100,"1,103,210",-,9.66,-,1.11,0.72
2008/12/11,"4,665.04","4,694.40","4,617.17","4,655.57","5,475,289","96,665,097",-0.0708,0.7978,"569,716,564","11,840,048",-,-,-0.0709,100,100,"1,145,984",-,9.65,-,1.11,0.72
2008/12/12,"4,600.97","4,654.75","4,401.05","4,481.27","5,342,313","90,580,324",-3.7439,0.7562,"569,696,920","11,396,849",-,-,-3.8158,100,100,"1,142,276",-,9.29,-,1.07,0.69
2008/12/15,"4,604.50","4,676.46","4,588.14","4,613.72","3,904,050","71,566,763",2.9556,0.5598,"569,703,015","11,733,368",-,-,2.9128,100,100,"844,350",-,9.56,-,1.1,0.71
2008/12/16,"4,570.52","4,616.89","4,532.41","4,616.89","3,545,875","58,740,026",0.0687,0.4943,"569,682,070","11,741,339",-,-,0.0687,100,100,"774,593",-,9.54,-,1.1,0.72
2008/12/17,"4,706.23","4,725.06","4,628.22","4,648.02","5,418,579","95,128,976",0.6743,0.779,"568,209,949","11,814,290",-,-,0.672,100,100,"1,113,948",-,9.58,-,1.1,0.72
2008/12/18,"4,674.36","4,694.81","4,625.69","4,694.81","4,167,979","62,692,234",1.0067,0.5683,"568,114,419","11,932,446",-,-,1.0016,100,100,"856,212",-,9.68,-,1.11,0.73
2008/12/19,"4,661.69","4,723.70","4,622.49","4,694.52","4,441,029","71,470,547",-0.0062,0.6384,"568,088,107","11,931,679",-,-,-0.0062,100,100,"976,509",-,9.68,-,1.11,0.73
2008/12/22,"4,735.17","4,750.96","4,535.54","4,535.54","4,394,733","68,468,551",-3.3865,0.6192,"568,079,332","11,526,965",-,-,-3.4452,100,100,"950,894",-,9.35,-,1.08,0.7
2008/12/23,"4,517.05","4,523.13","4,359.55","4,405.86","3,271,431","51,680,964",-2.8592,0.4554,"568,079,332","11,196,851",-,-,-2.9009,100,100,"745,274",-,9.08,-,1.05,0.68
2008/12/24,"4,330.42","4,439.13","4,325.46","4,423.09","3,091,559","42,905,442",0.3911,0.3941,"568,038,433","11,241,575",-,-,0.3903,100,100,"672,445",-,9.12,-,1.05,0.69
2008/12/25,"4,430.10","4,434.43","4,385.78","4,413.45","2,229,216","29,841,696",-0.2179,0.2677,"568,082,905","11,218,755",-,-,-0.2182,100,100,"509,054",-,9.1,-,1.05,0.68
2008/12/26,"4,398.53","4,466.75","4,396.26","4,425.08","2,247,055","30,158,826",0.2635,0.2842,"567,940,340","11,246,427",-,-,0.2632,100,100,"527,188",-,9.12,-,1.05,0.69
2008/12/29,"4,429.35","4,429.35","4,381.49","4,416.16","1,836,832","23,837,467",-0.2016,0.2178,"567,924,854","11,222,936",-,-,-0.2018,100,100,"408,824",-,9.1,-,1.05,0.68
2008/12/30,"4,463.30","4,602.21","4,463.30","4,589.04","3,203,526","50,665,061",3.9147,0.4428,"568,714,592","11,675,920",-,-,3.84,100,100,"718,952",-,9.47,-,1.09,0.71
2008/12/31,"4,627.98","4,627.98","4,537.52","4,591.22","3,353,722","53,525,108",0.0475,0.4599,"569,132,931","11,685,283",-,-,0.0475,100,100,"726,608",-,9.47,-,1.09,0.71
2009/01/05,"4,725.26","4,778.52","4,687.57","4,698.31","3,651,105","67,381,788",2.3325,0.5325,"569,785,902","11,956,522",-,-,2.3057,100,100,"806,604",-,9.67,-,1.12,0.73
2009/01/06,"4,719.54","4,754.88","4,679.43","4,727.26","4,356,238","81,833,324",0.6162,0.6079,"569,758,778","12,029,961",-,-,0.6143,100,100,"988,073",-,9.73,-,1.12,0.73
2009/01/07,"4,780.44","4,817.44","4,752.91","4,789.84","4,685,647","97,175,453",1.3238,0.6981,"569,758,778","12,188,728",-,-,1.3151,100,100,"1,059,648",-,9.86,-,1.14,0.74
2009/01/08,"4,670.62","4,687.40","4,532.74","4,535.79","3,972,702","76,636,139",-5.3039,0.5637,"569,758,778","11,541,841",-,-,-5.4498,100,100,"940,690",-,9.34,-,1.08,0.7
2009/01/09,"4,515.10","4,546.71","4,472.45","4,502.74","3,053,336","59,823,584",-0.7286,0.4272,"569,758,788","11,457,554",-,-,-0.7313,100,100,"747,892",-,9.27,-,1.07,0.7
2009/01/10,"4,450.52","4,500.02","4,441.09","4,467.53","2,465,829","43,442,123",-0.782,0.3257,"569,758,788","11,367,702",-,-,-0.785,100,100,"602,790",-,9.2,-,1.06,0.69
2009/01/12,"4,487.68","4,523.01","4,431.04","4,453.90","3,039,939","56,229,546",-0.3051,0.438,"569,750,090","11,332,916",-,-,-0.3056,100,100,"739,684",-,9.17,-,1.06,0.69
2009/01/13,"4,442.38","4,532.36","4,423.14","4,532.36","2,709,031","49,957,302",1.7616,0.3782,"569,750,090","11,532,480",-,-,1.7463,100,100,"648,296",-,9.33,-,1.08,0.7
2009/01/14,"4,538.25","4,579.24","4,521.47","4,521.47","3,243,991","63,808,525",-0.2403,0.4776,"569,750,090","11,505,555",-,-,-0.2406,100,100,"767,365",-,9.31,-,1.07,0.7
2009/01/15,"4,350.49","4,351.47","4,315.62","4,320.77","2,916,968","54,499,239",-4.4388,0.4206,"569,637,252","10,993,639",-,-,-4.5404,100,100,"730,791",-,8.9,-,1.03,0.67
2009/01/16,"4,374.78","4,382.43","4,313.19","4,353.70","2,652,456","47,078,668",0.7621,0.3843,"569,637,252","11,077,092",-,-,0.7592,100,100,"652,991",-,8.96,-,1.03,0.67
2009/01/17,"4,382.86","4,382.86","4,354.18","4,366.10","2,129,643","33,727,311",0.2848,0.2959,"569,632,719","11,108,953",-,-,0.2844,100,100,"523,537",-,8.99,-,1.04,0.68
2009/01/19,"4,389.08","4,398.53","4,366.19","4,366.76","2,047,718","35,690,760",0.0151,0.2812,"569,632,740","11,110,114",-,-,0.0151,100,100,"509,241",-,8.99,-,1.04,0.68
2009/01/20,"4,304.35","4,304.35","4,242.61","4,242.61","2,588,263","46,314,719",-2.8431,0.3795,"569,662,740","10,793,792",-,-,-2.8843,100,100,"605,239",-,8.74,-,1.01,0.66
2009/01/21,"4,164.68","4,265.33","4,164.19","4,247.97","2,597,707","49,421,431",0.1263,0.3755,"569,670,517","10,807,260",-,-,0.1263,100,100,"653,411",-,8.75,-,1.01,0.66
2009/02/02,"4,277.10","4,285.12","4,240.08","4,259.98","2,645,079","53,987,349",0.2827,0.3885,"571,475,868","10,862,008",-,-,0.2823,100,100,"611,112",-,8.79,-,1.01,0.66
2009/02/03,"4,300.56","4,389.87","4,295.26","4,372.81","2,970,904","60,605,440",2.6486,0.4402,"571,469,925","11,149,753",-,-,2.6141,100,100,"717,358",-,9.02,-,1.04,0.68
2009/02/04,"4,422.56","4,422.56","4,366.41","4,389.97","3,060,972","61,931,887",0.3924,0.4572,"571,467,112","11,192,872",-,-,0.3917,100,100,"737,169",-,9.05,-,1.04,0.68
2009/02/05,"4,380.80","4,422.41","4,363.25","4,363.25","2,888,752","56,515,525",-0.6087,0.4099,"571,467,112","11,125,004",-,-,-0.6105,100,100,"685,371",-,9,-,1.04,0.68
2009/02/06,"4,438.30","4,507.30","4,432.16","4,471.25","3,500,964","72,244,573",2.4752,0.5305,"571,589,632","11,401,797",-,-,2.4451,100,100,"823,436",-,9.22,-,1.06,0.7
2009/02/09,"4,562.68","4,574.74","4,494.59","4,494.59","3,670,157","80,925,967",0.522,0.5549,"571,602,657","11,460,672",-,-,0.5206,100,100,"838,223",-,9.27,-,1.07,0.7
2009/02/10,"4,524.05","4,533.95","4,491.84","4,526.10","3,014,922","60,214,788",0.7011,0.4504,"571,592,180","11,540,888",-,-,0.6986,100,100,"717,927",-,9.33,-,1.08,0.7
2009/02/11,"4,448.24","4,575.95","4,448.24","4,575.95","3,760,887","74,695,749",1.1014,0.5766,"571,990,155","11,676,180",-,-,1.0954,100,100,"894,385",-,9.44,-,1.09,0.71
2009/02/12,"4,581.30","4,594.75","4,466.42","4,466.42","3,999,466","80,997,333",-2.3936,0.6094,"571,990,155","11,397,448",-,-,-2.4227,100,100,"981,947",-,9.22,-,1.06,0.69
2009/02/13,"4,504.71","4,599.61","4,504.71","4,592.50","3,624,119","74,898,545",2.8228,0.5518,"571,574,169","11,718,175",-,-,2.7837,100,100,"858,261",-,9.47,-,1.09,0.67
2009/02/16,"4,605.77","4,607.97","4,575.98","4,591.26","3,405,531","72,981,128",-0.027,0.5194,"571,574,069","11,714,686",-,-,-0.027,100,100,"840,288",-,9.47,-,1.09,0.67
2009/02/17,"4,572.97","4,585.28","4,475.17","4,491.78","3,146,796","63,878,917",-2.1667,0.4782,"571,574,215","11,461,351",-,-,-2.1905,100,100,"786,804",-,9.27,-,1.07,0.66
2009/02/18,"4,455.75","4,520.67","4,428.29","4,498.37","3,268,199","63,863,174",0.1467,0.5042,"571,566,465","11,477,653",-,-,0.1466,100,100,"759,313",-,9.28,-,1.07,0.66
2009/02/19,"4,475.16","4,571.31","4,433.43","4,528.87","3,422,121","71,644,273",0.678,0.5226,"571,666,465","11,556,235",-,-,0.6757,100,100,"857,234",-,9.34,-,1.08,0.67
2009/02/20,"4,483.91","4,513.99","4,436.94","4,436.94","3,093,774","61,463,429",-2.0299,0.4723,"571,624,944","11,320,448",-,-,-2.0508,100,100,"745,312",-,9.15,-,1.06,0.65
2009/02/23,"4,420.43","4,485.36","4,371.02","4,477.78","2,911,634","59,641,322",0.9205,0.441,"571,608,943","11,423,243",-,-,0.9162,100,100,"712,403",-,9.23,-,1.07,0.66
2009/02/24,"4,407.95","4,452.96","4,394.76","4,430.18","2,852,391","56,705,818",-1.063,0.4323,"571,608,943","11,302,071",-,-,-1.0687,100,100,"703,451",-,9.14,-,1.05,0.65
2009/02/25,"4,498.91","4,549.32","4,488.07","4,493.74","3,590,669","71,386,967",1.4347,0.5509,"571,608,943","11,465,140",-,-,1.4245,100,100,"843,843",-,9.27,-,1.07,0.66
2009/02/26,"4,548.53","4,556.82","4,492.70","4,518.56","3,092,613","59,455,387",0.5523,0.468,"571,608,943","11,527,815",-,-,0.5508,100,100,"726,317",-,9.32,-,1.08,0.66
2009/02/27,"4,523.56","4,564.32","4,507.39","4,557.15","3,331,801","69,415,253",0.854,0.5124,"571,608,635","11,625,595",-,-,0.8504,100,100,"822,636",-,9.4,-,1.08,0.67
2009/03/02,"4,528.27","4,528.27","4,408.51","4,425.83","3,927,207","75,897,928",-2.8816,0.6118,"571,673,073","11,294,880",-,-,-2.924,100,100,"907,949",-,9.12,-,1.05,0.65
2009/03/03,"4,364.37","4,435.34","4,328.05","4,435.34","3,531,151","66,742,551",0.2149,0.5611,"559,791,903","10,679,097",-,-,0.2146,100,100,"855,120",-,8.96,-,1.03,0.62
2009/03/04,"4,442.71","4,549.98","4,429.51","4,541.42","4,181,165","89,609,952",2.3917,0.6719,"559,791,903","10,934,357",-,-,2.3635,100,100,"1,028,052",-,9.18,-,1.06,0.64
2009/03/05,"4,628.54","4,677.89","4,598.80","4,637.20","5,054,405","107,336,697",2.109,0.823,"559,789,932","11,165,178",-,-,2.0871,100,100,"1,166,245",-,9.37,-,1.08,0.65
2009/03/06,"4,604.84","4,662.36","4,597.89","4,653.63","4,182,271","85,656,866",0.3543,0.6792,"559,643,724","11,201,888",-,-,0.3537,100,100,"991,334",-,9.4,-,1.08,0.65
2009/03/09,"4,643.62","4,660.13","4,578.05","4,628.24","3,964,408","78,839,795",-0.5456,0.6401,"559,640,185","11,140,630",-,-,-0.5471,100,100,"945,813",-,9.35,-,1.08,0.65
2009/03/10,"4,605.92","4,688.63","4,605.92","4,671.02","4,524,415","87,404,116",0.9243,0.737,"560,040,185","11,247,594",-,-,0.9201,100,100,"1,053,194",-,9.44,-,1.09,0.65
2009/03/11,"4,789.80","4,798.06","4,747.89","4,759.96","5,730,677","112,315,506",1.9041,0.9338,"560,040,185","11,462,176",-,-,1.8862,100,100,"1,247,315",-,9.62,-,1.11,0.67
2009/03/12,"4,782.21","4,794.94","4,743.76","4,754.65","4,346,770","84,483,343",-0.1116,0.7011,"559,992,894","11,448,606",-,-,-0.1116,100,100,"1,006,841",-,9.61,-,1.11,0.67
2009/03/13,"4,844.97","4,923.57","4,830.17","4,897.39","6,001,723","125,486,443",3.0021,0.9846,"559,992,894","11,792,502",-,-,2.9579,100,100,"1,320,548",-,9.9,-,1.14,0.69
2009/03/16,"4,940.85","4,991.59","4,915.40","4,971.32","5,268,370","105,896,588",1.5096,0.8611,"559,982,894","11,971,027",-,-,1.4983,100,100,"1,185,495",-,10.04,-,1.16,0.7
2009/03/17,"4,998.90","5,050.63","4,954.50","5,041.39","5,454,139","107,886,834",1.4095,0.8894,"560,006,386","12,142,804",-,-,1.3996,100,100,"1,199,936",-,10.19,-,1.18,0.71
2009/03/18,"5,074.63","5,083.55","5,021.48","5,047.54","5,631,117","120,318,111",0.122,0.9268,"560,048,178","12,157,673",-,-,0.1219,100,100,"1,282,615",-,10.2,-,1.18,0.71
2009/03/19,"5,090.50","5,125.40","5,035.82","5,035.93","6,200,399","117,848,391",-0.23,1.0191,"560,169,611","12,131,658",-,-,-0.2303,100,100,"1,289,481",-,10.18,-,1.17,0.71
